5.049992521752528774e-01,4.963418648305917280e-01,7.061613726724769169e-01,9.207175162674184038e-06,9.207175162674184038e-06
6.941645895659008803e-01,5.241023356619829432e-01,4.934270622634162606e-01,1.913871076816599593e-06,1.913871076816599593e-06
4.705220752396347432e-07,7.987355578361633457e-01,4.245799591807817852e-01,4.705220751907263197e-07,4.263337191512164837e-01
7.721528784365719877e-01,2.949322265111222261e-06,6.354528312397336176e-01,2.949322265111222261e-06,2.949322265111222261e-06
5.030305656965484706e-01,1.274989582334003067e-06,5.394211338668372102e-01,1.274989582334003067e-06,6.752792284400938039e-01
4.694341962217847196e-06,4.694341962189205624e-06,5.723096737606594431e-01,4.694341962183304345e-06,8.200485240500638984e-01
5.902521553468897952e-01,5.998018788770880239e-01,2.121830694169179285e-07,2.121830694169179285e-07,5.402315056333962806e-01
1.030169161452163280e-05,6.327415115262848833e-01,1.030169161448288951e-05,1.030169161448288951e-05,7.743881425094475413e-01
9.028570326188133377e-01,4.299495825741597166e-01,7.239686903615304467e-08,7.239686903615304467e-08,7.239686903615304467e-08
7.419626235071365983e-01,4.516218681528553214e-01,6.375383962622937923e-07,4.955180629627687350e-01,6.375383962622937923e-07
7.787104158827297118e-01,4.164270874639499076e-01,1.310332557217901362e-06,1.310332557217901362e-06,4.692648435566053045e-01
8.530989516444290599e-01,1.441762290412472126e-07,5.217656147224765117e-01,1.441762290412472126e-07,1.441762290412472126e-07
2.805111598918174692e-07,2.805111598671324939e-07,4.624415440237474306e-01,4.272322606824923152e-01,7.769315035857048413e-01
3.568802458019551483e-06,6.704812327011742124e-01,7.419389775050535540e-01,3.568802457978496643e-06,3.568802457978496643e-06
2.289671210589954133e-09,2.289671208797866095e-09,2.289671240128874074e-09,5.357556060759333105e-01,8.443734273643282995e-01
6.691795969582055026e-01,2.010551879136518736e-06,2.010551879136518736e-06,7.431098356807505079e-01,2.010551879136518736e-06
9.168368367097101679e-01,3.287390409690600897e-07,3.287390409690600897e-07,3.287390409690600897e-07,3.992695852676058088e-01
5.164641315714442182e-01,6.615013171851956545e-07,6.615013171851956545e-07,4.857423182584649779e-01,7.052150372312123716e-01
4.565922792195121102e-06,6.278857898254728287e-01,4.565922792156674277e-06,7.783204469042310780e-01,4.565922792156674277e-06
3.599271060747669115e-01,3.346243409458800965e-06,9.329920376619729172e-01,3.346243409458800965e-06,3.346243409458800965e-06
4.668052092990423452e-01,7.090446339277949707e-08,6.840682775017267181e-01,4.380148377500034940e-01,3.497008989630617792e-01
6.635346592709718827e-01,1.014289521612399411e-05,7.481694128952601774e-01,1.014289521612399411e-05,1.014289521612399411e-05
8.187379756942121389e-01,5.741826928043960443e-01,2.872594669622600416e-06,2.872594669622600416e-06,2.872594669622600416e-06
1.000001651967936445e+00,1.095274922129092917e-08,1.095274922129092917e-08,1.095274922129092917e-08,1.095274922129092917e-08
5.340916389334120495e-01,9.353864767624845317e-06,8.454532198222940442e-01,9.353864767624845317e-06,9.353864767624845317e-06
2.903459151999836392e-07,4.484202493143989443e-01,7.672255875293855221e-01,2.903459151725258486e-07,4.585722803753613519e-01
2.324835420759772527e-07,1.000000910879641935e+00,2.324835420147448703e-07,2.324835420147448703e-07,2.324835420147448703e-07
9.362610437834266719e-01,5.225253798757572802e-06,3.513301767428310129e-01,5.225253798757572802e-06,5.225253798757572802e-06
5.098289962476856860e-08,5.098289962291946921e-08,5.098289966768026356e-08,9.073212593292425687e-01,4.204428635624627986e-01
2.339897736012105283e-05,6.515953276569855790e-01,5.494793669764166388e-01,2.339897736008115419e-05,5.230687607058510658e-01
3.995774815202780133e-08,9.371095115505376771e-01,3.490388525342976722e-01,3.995774809464639473e-08,3.995774809464639473e-08
5.430286682194305214e-01,1.477393649177702508e-07,5.813351203219506713e-01,6.059471858129843458e-01,1.477393649177702508e-07
7.734952091372433415e-07,7.734952090896138318e-07,8.307923977859349440e-01,5.565895298158349824e-01,7.734952090864693279e-07
8.851960269494257849e-01,2.430895285921266106e-06,2.430895285921266106e-06,4.652375821351353857e-01,2.430895285921266106e-06
8.370448247795927443e-01,5.977914684156292279e-06,5.977914684156292279e-06,5.977914684156292279e-06,5.471621482350512711e-01
3.990289967341791866e-01,7.931435638558089774e-07,7.931435638558089774e-07,9.169397951589322027e-01,7.931435638558089774e-07
1.704650935816582177e-07,5.638931115513593495e-01,6.466358639523558383e-01,5.137014173385092697e-01,1.704650935471297402e-07
4.906392512473687601e-07,4.903686703066575392e-01,4.906392512173423951e-07,5.528382918516356881e-01,6.737329664498394877e-01
4.681478996565748446e-08,8.448202903516824902e-01,4.681478991392716405e-08,4.681478991392716405e-08,5.350542616943253504e-01
4.021097809529976995e-06,9.240250723437910541e-01,4.021097809473396888e-06,4.021097809473396888e-06,3.823555500347138869e-01
7.300913506718943486e-08,6.098280290988400409e-01,7.300913502984823884e-08,6.305889381150370232e-01,4.800728123644382728e-01
5.766734188294344076e-07,7.354700883974846226e-01,4.857001940189547007e-01,4.724224518292645114e-01,5.766734187843998893e-07
7.491525039149484281e-08,5.012088950116335706e-01,6.134441058895104826e-01,7.491525036080465537e-08,6.103124128676141735e-01
6.133515595112271068e-01,6.094658946965607617e-06,6.094658946965607617e-06,5.854263366099774490e-01,5.302095602158775067e-01
4.919304915481234053e-01,5.350058519207575580e-01,2.074295720001139403e-08,2.074295720001139403e-08,6.868610337304880131e-01
7.282290441176180915e-09,7.282290440996024286e-09,7.282290475134824476e-09,6.534201628085770652e-01,7.569963850518414139e-01
7.340020559543322468e-07,7.340020559435052600e-07,5.607689108478112194e-01,8.279843524483321282e-01,7.340020559252499000e-07
5.782068613858777351e-01,6.631925983202736384e-07,6.544438103231506876e-01,6.631925983202736384e-07,4.872264522710110235e-01
6.273390503032321831e-07,5.463218305122581331e-01,8.375785833885330822e-01,6.273390502697796756e-07,6.273390502697796756e-07
6.197511733143613436e-07,6.197511732991798662e-07,8.043909713060840572e-01,6.197511732727795433e-07,5.941107941774967927e-01
2.800030807839629654e-01,4.462516240679286206e-01,4.371748918356845870e-01,6.384811944569113305e-08,7.289309194053648078e-01
4.706260368951188933e-01,2.839073836344439526e-05,2.839073836344439526e-05,2.839073836344439526e-05,8.823932327721502045e-01
7.873664726496224509e-01,1.011394605958117912e-06,1.011394605958117912e-06,6.164928289438111886e-01,1.011394605958117912e-06
1.985502615097952737e-06,1.985502615092050612e-06,4.429479582412632621e-01,8.965547695952713614e-01,1.985502615076051430e-06
8.306346699598335060e-07,7.642685641757708259e-01,6.449062350096103069e-01,8.306346699130355709e-07,8.306346699130355709e-07
7.145809738418762436e-01,7.836206791555818998e-07,4.780141439226349709e-01,5.107691052319801583e-01,7.836206791555818998e-07
7.204940435387784392e-01,6.935276379433472638e-01,1.755289063673747985e-06,1.755289063673747985e-06,1.755289063673747985e-06
6.859043336112767841e-01,2.357695485902212832e-06,4.524667031986369659e-01,2.357695485902212832e-06,5.699307249797490593e-01
1.099836368070103430e-11,1.099836729753655614e-11,1.099842000736493981e-11,1.099838559884605501e-11,1.000000005052267271e+00
5.983571942701797486e-01,8.012634346922107298e-01,1.268258423455746934e-05,1.268258423455746934e-05,1.268258423455746934e-05
5.673308925261450737e-06,3.370686870793085377e-01,5.673308925240811932e-06,5.673308925240811932e-06,9.414898894734254897e-01
3.111844926085951106e-06,6.836342986556638301e-01,3.111844926044090738e-06,4.429630035003769839e-01,5.800388335432414832e-01
5.244581748686863998e-01,6.689115808824920295e-01,5.268300464017899865e-01,7.787600760949361294e-06,7.787600760949361294e-06
8.587083152934613078e-08,8.587083152760433987e-08,8.587083154577888759e-08,3.926532678736823212e-01,9.196875502032779703e-01
2.100728248078226923e-06,2.100728248046387801e-06,8.939745880671506884e-01,2.100728248027025475e-06,4.481263017845901198e-01
1.327598878190568182e-05,1.327598878186397561e-05,7.505764939572627803e-01,6.608199634136816547e-01,1.327598878185990307e-05
4.547537173767066166e-08,4.547537174387902273e-08,4.547537176109936137e-08,8.298649268225977149e-01,5.579697848078545297e-01
5.151907279011067759e-07,5.151907278843878279e-07,4.214013809401707111e-01,5.151907278765292679e-07,9.068791087664119788e-01
4.561057670676931797e-01,8.899304228932711780e-01,2.083179806574411616e-06,2.083179806574411616e-06,2.083179806574411616e-06
1.809930784790883656e-06,9.019325448880657348e-01,1.809930784735656261e-06,4.318973864595309631e-01,1.809930784735656261e-06
5.113861590815452773e-01,6.991640762932220809e-01,1.330233133240996547e-06,4.996627439087029665e-01,1.330233133240996547e-06
7.397413024465249176e-01,7.568222745547490381e-06,7.568222745547490381e-06,7.568222745547490381e-06,6.729611551398351210e-01
4.269003715762343942e-01,5.571573860833656244e-01,4.114701779362341938e-01,5.814003842033761416e-01,3.930850446115436827e-08
3.164131391665476479e-06,4.858200986525026965e-01,5.182777035537017296e-01,7.038327849847469952e-01,3.164131391635728682e-06
1.622384293111265780e-07,7.408945857679013480e-01,1.622384292657598904e-07,1.622384292657598904e-07,6.716252013114651920e-01
6.244096386762343354e-01,2.300460740899946809e-06,2.300460740899946809e-06,2.300460740899946809e-06,7.811223907582850456e-01
4.685607369002409150e-01,7.540474300767789906e-01,3.783868744421159191e-06,3.783868744421159191e-06,4.603072286480299757e-01
6.465521494095520794e-01,5.072972962077770820e-01,3.330980560819921546e-08,4.085409141292332125e-01,3.971413699882685444e-01
5.452499246190655180e-01,2.463067973877796388e-07,2.463067973877796388e-07,8.382753257715405137e-01,2.463067973877796388e-07
3.358511773619726688e-10,3.358511751780144848e-10,3.358511552258719641e-10,1.000000023028605911e+00,3.358511353348987775e-10
9.488812996585542679e-06,3.982926484772616460e-01,9.172916226032409304e-01,9.488812996561154907e-06,9.488812996561154907e-06
1.491177323431550759e-07,8.230086018694857675e-01,1.491177322927603478e-07,5.680364470481767958e-01,1.491177322927603478e-07
3.558972038412780425e-01,3.525775753449835737e-01,7.788495954640577423e-01,3.773885024985735859e-01,2.794212573727770332e-08
