9.281434401893237264e-06,9.281434401864307700e-06,5.750524427250055526e-01,9.281434401858507219e-06,8.181930529810379493e-01
4.008368257333217999e-01,6.892490178336843215e-06,6.892490178336843215e-06,9.161784535130040874e-01,6.892490178336843215e-06
9.160248198535331232e-01,2.662451294836576382e-06,2.662451294836576382e-06,2.662451294836576382e-06,4.012764852845711050e-01
2.872204565833563761e-01,4.441956528063480958e-01,4.378893850980533631e-01,1.947677257513511167e-06,7.269727107797541166e-01
5.625043746551358081e-01,4.762954827323953033e-01,5.099563462707361102e-07,6.758366832022391080e-01,5.099563462707361102e-07
5.134148044480206785e-01,3.908061920481562120e-05,3.908061920481562120e-05,4.866701396311851613e-01,7.069495033013837304e-01
8.390135916081384870e-01,4.140410390723938549e-05,4.140410390723938549e-05,4.140410390723938549e-05,5.443227680553223147e-01
5.049094827685987052e-01,4.988066412390059212e-01,7.049814117176622652e-01,1.729584365889822719e-04,1.729584365889822719e-04
2.603355815456084561e-05,2.603355815456737793e-05,2.603355815458371550e-05,8.301719902335845669e-01,5.578513284445478781e-01
1.462506087395989649e-05,4.510988674697439249e-01,7.651091490192357680e-01,1.462506087393227475e-05,4.595965911455990871e-01
7.428674830513321004e-01,4.506911371213143114e-01,8.438606214554774255e-06,4.951069153159193270e-01,8.438606214554774255e-06
5.424240774042967672e-01,1.720998841437018821e-05,5.835816162013881536e-01,6.044322814474633043e-01,1.720998841437018821e-05
7.415019574420452786e-01,3.240848022646656526e-04,3.240848022646656526e-04,3.240848022646656526e-04,6.717646345909746852e-01
5.322179220308559253e-05,6.350820691657302897e-01,5.322179220304671033e-05,5.322179220304671033e-05,7.726879229306953256e-01
5.364469765114468099e-08,5.364469761609398780e-08,1.000004953697556598e+00,5.364469759402665532e-08,5.364469759402665532e-08
2.264925818202688343e-08,2.264925818559830852e-08,2.264925823837728219e-08,2.264925820391977014e-08,1.000000676657967436e+00
6.696179602427948518e-01,9.419843546345793784e-06,9.419843546345793784e-06,7.427849786870318605e-01,9.419843546345793784e-06
5.258454065128597656e-06,7.283862237128073680e-01,5.258454065083997136e-06,6.852172108573036935e-01,5.258454065083997136e-06
1.000018166128951336e+00,2.090110113618085718e-06,2.090110113618085718e-06,2.090110113618085718e-06,2.090110113618085718e-06
2.057930998724153437e-05,5.014056650536800053e-01,6.130055113282080193e-01,2.057930998721083451e-05,6.107034372584503323e-01
4.902093520687758819e-06,5.134646867923845504e-01,4.902093520656318650e-06,4.902093520656318650e-06,8.582048359448216646e-01
6.830158790884992796e-06,6.830158790853270566e-06,8.941200626999156187e-01,6.830158790833816760e-06,4.478797114900401333e-01
8.166738050645458991e-01,5.772766923247022453e-01,4.088743981196631610e-05,4.088743981196631610e-05,4.088743981196631610e-05
6.089404876460673260e-06,4.894422741755856121e-01,6.089404876430703540e-06,5.523430192251289617e-01,6.748513774274931265e-01
4.276430080962008162e-01,5.582854875944281980e-01,4.096619894780565430e-01,5.811736464013473880e-01,6.113516844839947205e-06
4.714272048288316586e-01,2.237724411810219569e-04,2.237724411810219569e-04,2.237724411810219569e-04,8.826855209057219431e-01
7.342764321215681361e-07,8.442385287379370329e-01,7.342764320698735036e-07,7.342764320698735036e-07,5.360831643499488486e-01
8.861231154692827960e-01,1.024503191797361047e-04,1.024503191797361047e-04,4.638394542814570642e-01,1.024503191797361047e-04
2.196306698642344716e-05,2.196306698638186800e-05,7.518844713075014674e-01,6.593738277055923858e-01,2.196306698637760573e-05
6.618293644443239421e-01,3.474146724383635274e-05,7.497559724687314908e-01,3.474146724383635274e-05,3.474146724383635274e-05
6.256082583590026891e-01,1.945742072630236901e-05,1.945742072630236901e-05,1.945742072630236901e-05,7.802608842786682430e-01
3.504787051047955071e-01,3.561603293298669093e-01,7.788949600488980218e-01,3.790682718169366971e-01,3.429086130875522265e-07
2.617438266181738781e-06,5.638665441322758820e-01,6.463240769435859567e-01,5.141843593231195664e-01,2.617438266147212024e-06
5.806913010386075547e-01,6.391222539188589792e-06,6.527059076273965532e-01,6.391222539188589792e-06,4.867567815631824168e-01
1.039971360638887637e-05,5.449933045135525456e-01,8.385440465785742870e-01,1.039971360635550497e-05,1.039971360635550497e-05
4.571648755161187294e-01,8.894392496333498599e-01,2.006877888182458485e-05,2.006877888182458485e-05,2.006877888182458485e-05
8.525578581006639789e-01,2.052802415780141098e-06,5.227090242072357507e-01,2.052802415780141098e-06,2.052802415780141098e-06
1.357640523917846734e-04,9.032102137722874957e-01,1.357640523917293791e-04,4.297822125561871487e-01,1.357640523917293791e-04
2.997157987745385641e-05,6.281908364276923562e-01,2.997157987741539434e-05,7.781734801078263875e-01,2.997157987741539434e-05
7.764741614931383040e-01,4.202906725414000677e-01,5.709143350080506270e-06,5.709143350080506270e-06,4.695936193925133728e-01
1.612692457343885307e-06,4.375587120150019604e-01,1.612692457317092596e-06,7.689962735451328912e-01,4.661277486497931721e-01
1.216467438491316581e-08,1.216467438274789814e-08,1.216467436286255562e-08,1.000001785825256118e+00,1.216467434291007747e-08
2.704990953807208151e-07,2.704990953787761334e-07,2.704990954237608356e-07,9.083115683137636953e-01,4.183976700154979911e-01
5.643284977954579729e-06,5.643284977937355314e-06,4.222797952577830860e-01,5.643284977929839590e-06,9.065999056108553500e-01
2.472289589633019336e-05,9.251342043890045108e-01,2.472289589627354718e-05,2.472289589627354718e-05,3.797854896679777048e-01
1.953322713158256202e-05,7.654567596781680638e-01,6.435666044340841996e-01,1.953322713153569400e-05,1.953322713153569400e-05
9.166747823613229184e-07,9.166747823784013261e-07,7.272585450086983538e-01,4.701750442333035296e-01,5.000777855580034181e-01
5.896335298696288030e-01,6.015690784211048525e-01,6.581778653265224428e-06,6.581778653265224428e-06,5.390365189889126940e-01
2.957071236717047398e-05,6.842584516798073668e-01,2.957071236712857635e-05,4.383095837073489598e-01,5.829478689664496782e-01
6.100872298365946094e-05,8.560176017741487620e-01,5.171315732330349357e-01,6.100872298360704655e-05,6.100872298360704655e-05
2.449437611144239399e-07,9.385002145770399151e-01,3.453537133965057793e-01,2.449437610569574131e-07,2.449437610569574131e-07
3.537339254524812238e-01,6.589298976762250127e-05,9.354941338302636966e-01,6.589298976762250127e-05,6.589298976762250127e-05
6.145455870149738598e-01,6.924254201119062126e-05,6.924254201119062126e-05,5.832568594917364457e-01,5.317398900813453677e-01
